G1_amplitude,G1_sigma,G2_amplitude,G2_sigma,G3_amplitude,G3_sigma,Baysian Information Criterion,Total dip depth,Intercept,Total dip area (AOC combined model),sample,region-set,Bayesian Information Criterion,is control,Dip area: z-score vs controls in same region set,Dip area: Prediction interval of controls,Dip area: interpretation vs controls in same region set,Dip depth: z-score vs controls in same region set,Dip depth: Prediction interval of controls,Dip depth: interpretation vs controls in same region set
3.7142160267152726,149.00000000000583,1.0470938399099368,757.0000000008307,-50.46742315818987,6078.11845869132,,-0.007184036013290767,-5.710069998113168e-05,-45.05696451050437,OMD007-d2.sortByCoord,mammary_hepato_cluster959_hg38,-733.8420077088869,no,-0.15,"(-213.50816338196972, 140.60735125881695)",n.s.,-2.07,"(-0.033402027437089185, 0.1264150994268023)",n.s.
-3.988689013527892,149.00000000150348,-10.989355796448876,757.9999999995624,4.323717411957752,6078.966162323949,,0.016179622450446983,-0.0002211288575876253,-11.38788732285806,OMD007-d2.sortByCoord,mammary_cluster2290_hg38,-848.0163330839085,no,-1.4,"(-45.70208459455415, 80.17115354374201)",n.s.,-3.08,"(0.016165086370466437, 0.06285893150311722)",n.s.
9.754237291222942,149.00000000000722,-5.302476446628366,757.0000247667465,53.2148371606529,6078.9999995318185,,-0.02681449488324697,-0.0013151077611765107,59.09334291657272,OMD007-d2.sortByCoord,mammary_epithel_cluster2438_hg38,-766.0259190875295,no,1.23,"(-172.21678150366068, 158.56946515003577)",n.s.,-5.8,"(0.0045725096327799, 0.07562286046136754)",Significantly weaker coverage drop
-3.1669136983249966,149.00000000006588,-13.761405601609189,757.0000000002167,422.53233133026384,6078.016218136275,,-0.01200210166650404,-0.010724464808968595,404.5157088542239,OMD008-d2.sortByCoord,mammary_cluster2139_hg38,-717.3869247886252,no,7.36,"(-282.6584995059414, 122.80710706872624)",Significantly weaker coverage drop,-1.44,"(-0.03841500182443668, 0.06053841008316255)",n.s.
0.3353363343153135,149.0000006810192,-10.963440769298947,757.0000000031894,29.672893762945122,6078.999634706248,,0.002932607296631455,-0.000791521826542971,18.963643189519697,OMD008-d2.sortByCoord,mammary_cluster2239_hg38,-869.2813967540895,no,-0.94,"(-25.031036956485266, 118.95856122353376)",n.s.,-2.48,"(0.003589316357633595, 0.05539997409431477)",Significantly weaker coverage drop
2.3217470279750296,149.99999999999662,-31.664327879563746,757.0000000023425,165.95871178209762,6078.99989539395,,-0.00037897217176366583,-0.004316401820536685,136.50490632887056,OMD008-d2.sortByCoord,mammary_hepato_cluster959_hg38,-703.3794457249518,no,3.01,"(-213.50816338196972, 140.60735125881695)",n.s.,-1.81,"(-0.033402027437089185, 0.1264150994268023)",n.s.
5.2530894432840896,149.99999999999702,-6.633642692513714,757.9916396649644,-9.301075022231855,6078.9999929758105,,-0.009869417013590042,-0.0013726489461517914,-9.909893689816618,OMD008-d2.sortByCoord,mammary_cluster2290_hg38,-830.8229050227733,no,-1.33,"(-45.70208459455415, 80.17115354374201)",n.s.,-6.52,"(0.016165086370466437, 0.06285893150311722)",Significantly weaker coverage drop
14.139687133091662,149.99982525962182,7.154240403427786,757.0001285085804,-16.98357523287864,6078.000587382411,,-0.04026173522110359,0.00030447437138953235,6.609168448284904,OMD008-d2.sortByCoord,mammary_epithel_cluster2438_hg38,-778.8556429246851,no,0.25,"(-172.21678150366068, 158.56946515003577)",n.s.,-6.97,"(0.0045725096327799, 0.07562286046136754)",Significantly weaker coverage drop
-1.1612778935863282,149.00000000000827,-49.37955179653677,757.999999949458,-178.96322100292977,6078.0000403217455,-767.4962164473377,0.040844815579666766,0.004045969681000187,-229.94606501672558,OMD009-6m.sortByCoord,mammary_cluster2139_hg38,,no,-2.28,"(-282.6584995059414, 122.80710706872624)",n.s.,1.85,"(-0.03841500182443668, 0.06053841008316255)",n.s.
-14.93668043268476,149.00000000008689,3.4187937982238847,757.0000000019688,33.147783461189746,6078.937552458248,-894.2108322313343,0.03601533249271361,-0.0012648792303605833,19.27586083028739,OMD009-6m.sortByCoord,mammary_cluster2239_hg38,,no,-0.93,"(-25.031036956485266, 118.95856122353376)",n.s.,0.61,"(0.003589316357633595, 0.05539997409431477)",n.s.
-13.157638300264107,149.0000000012094,-38.86398113868326,757.9999999959219,34.582578143131535,6078.896788000782,-843.1036747111693,0.053414019095792485,-0.0004893288887162423,-19.905244368816238,OMD009-6m.sortByCoord,mammary_cluster2290_hg38,,no,-1.82,"(-45.70208459455415, 80.17115354374201)",n.s.,1.83,"(0.016165086370466437, 0.06285893150311722)",n.s.
-1.7304606742952315,149.00000000007944,-13.211556724739694,757.9999999963765,67.8762757909657,6078.958823923432,,0.007132111371817177,-0.0021637592448762967,52.46574200094821,OMD003-BL.sortByCoord,mammary_cluster2139_hg38,-733.2569253482037,no,2.01,"(-282.6584995059414, 122.80710706872624)",n.s.,-0.24,"(-0.03841500182443668, 0.06053841008316255)",n.s.
-5.654280337747162,149.00000000029016,6.609620295524078,757.0000000005591,15.155642497119812,6078.102288151574,,0.010661083867936618,-0.0009040196638994412,15.266150809300393,OMD003-BL.sortByCoord,mammary_cluster2239_hg38,-917.1663661132362,no,-1.07,"(-25.031036956485266, 118.95856122353376)",n.s.,-1.76,"(0.003589316357633595, 0.05539997409431477)",n.s.
-9.473070828596981,149.99999999999545,0.6464415340094143,757.9999999684442,161.90115693161218,6078.959032427086,,0.014229450272309778,-0.005344981927002277,151.41943652586122,OMD003-BL.sortByCoord,mammary_hepato_cluster959_hg38,-742.3947977446924,no,3.27,"(-213.50816338196972, 140.60735125881695)",Significantly weaker coverage drop,-1.24,"(-0.033402027437089185, 0.1264150994268023)",n.s.
-1.3173495155507349,149.0000000001781,-23.232722688994013,757.9999999909302,51.92509256971768,6078.971078855171,,0.012347082684700488,-0.001418196644390872,26.896591842462765,OMD003-BL.sortByCoord,mammary_cluster2290_hg38,-864.4038995541553,no,0.47,"(-45.70208459455415, 80.17115354374201)",n.s.,-3.59,"(0.016165086370466437, 0.06285893150311722)",Significantly weaker coverage drop
-11.746831477938073,149.00000000002032,18.98646301988936,757.9999999896269,4.976733690222911,6078.107109891507,,0.02113233039069492,-0.00015088935784410886,10.538161570278733,OMD003-BL.sortByCoord,mammary_epithel_cluster2438_hg38,-813.8199455814381,no,0.32,"(-172.21678150366068, 158.56946515003577)",n.s.,-1.65,"(0.0045725096327799, 0.07562286046136754)",n.s.
3.5471734561179025,149.99999999763403,25.65104416981065,757.0000000030341,-105.59152384881716,6078.999999772343,,-0.016022747603233762,0.0013621063933998252,-75.48450463592148,HN003-d49.sortByCoord,mammary_cluster2139_hg38,-724.3838697201865,no,0.07,"(-282.6584995059414, 122.80710706872624)",n.s.,-1.69,"(-0.03841500182443668, 0.06053841008316255)",n.s.
-2.6877204063463087,149.0000000000048,4.706126672250712,757.0135537371152,36.91664455377962,6078.000000245592,,0.0022930711939352514,-0.0014409029154698655,38.51537398971765,HN003-d49.sortByCoord,mammary_cluster2239_hg38,-896.7069548484899,no,-0.28,"(-25.031036956485266, 118.95856122353376)",n.s.,-2.54,"(0.003589316357633595, 0.05539997409431477)",Significantly weaker coverage drop
-12.869974109226408,149.00000000000168,21.355404733342038,757.0000000018623,-20.84713262467048,6078.097542393959,,0.024572838525269758,-0.0012467866964994193,-14.165702142763116,HN003-d49.sortByCoord,mammary_hepato_cluster959_hg38,-748.0912480510133,no,0.39,"(-213.50816338196972, 140.60735125881695)",n.s.,-0.85,"(-0.033402027437089185, 0.1264150994268023)",n.s.
-4.614523706496678,149.00000000000404,7.278719708909166,757.0000000012914,-13.232500649190685,6078.01120689963,,0.009387850543959587,-0.00031574890452217117,-11.21238753581411,HN003-d49.sortByCoord,mammary_cluster2290_hg38,-843.1683473181474,no,-1.39,"(-45.70208459455415, 80.17115354374201)",n.s.,-3.98,"(0.016165086370466437, 0.06285893150311722)",Significantly weaker coverage drop
-5.222794419738798,149.0000000000009,10.316934953105894,757.9999999979183,28.732832290271286,6078.116731918502,,0.006668049411312469,-0.0008169191263026674,33.069028997988966,HN003-d49.sortByCoord,mammary_epithel_cluster2438_hg38,-756.6648348950371,no,0.74,"(-172.21678150366068, 158.56946515003577)",n.s.,-2.9,"(0.0045725096327799, 0.07562286046136754)",n.s.
7.071853898751639,149.0667173795309,-9.43134967924543,757.9999999908272,34.57722385919496,6078.9511895841215,,-0.01623155590969371,-0.001813568695129088,33.205008458959256,HN004-d8.sortByCoord,mammary_cluster2139_hg38,-748.1306729515668,no,1.72,"(-282.6584995059414, 122.80710706872624)",n.s.,-1.7,"(-0.03841500182443668, 0.06053841008316255)",n.s.
-4.929816163524771,149.00000000000014,6.00421813797625,757.0000000011539,68.33646694380315,6078.902625581638,,0.0055504200289839215,-0.002378003306779816,68.61600300179671,HN004-d8.sortByCoord,mammary_cluster2239_hg38,-926.4268446738698,no,0.73,"(-25.031036956485266, 118.95856122353376)",n.s.,-2.24,"(0.003589316357633595, 0.05539997409431477)",n.s.
3.4612811212642383,149.0000000000249,12.541005238756606,757.9999999999388,44.392303443068066,6078.9999988561085,,-0.01878120740934108,-0.002490609812735369,61.005720252356795,HN004-d8.sortByCoord,mammary_hepato_cluster959_hg38,-779.9435888167975,no,1.7,"(-213.50816338196972, 140.60735125881695)",n.s.,-2.52,"(-0.033402027437089185, 0.1264150994268023)",n.s.
-0.057667640852064425,149.0000011715629,-11.093531856787331,757.9999999985323,31.769457208015236,6078.957619386712,,0.003908103312706709,-0.002395906738047719,20.472042762629442,HN004-d8.sortByCoord,mammary_cluster2290_hg38,-882.4911681651813,no,0.16,"(-45.70208459455415, 80.17115354374201)",n.s.,-4.7,"(0.016165086370466437, 0.06285893150311722)",Significantly weaker coverage drop
-2.889329967361894,149.0,27.77456354239375,757.9999999999814,52.89153030434925,6078.061320138983,,-0.010353537162628941,-0.0016164363523446163,77.52009087253987,HN004-d8.sortByCoord,mammary_epithel_cluster2438_hg38,-829.0913150741667,no,1.57,"(-172.21678150366068, 158.56946515003577)",n.s.,-4.38,"(0.0045725096327799, 0.07562286046136754)",Significantly weaker coverage drop
14.747066974888096,149.00000000001754,-5.256705158436889,757.9999999959891,-100.24764370027005,6078.0226945394,,-0.030138165238490538,0.0019125893016509329,-88.37600266453597,HN001-d49.sortByCoord,mammary_cluster2139_hg38,-749.6524873402429,no,-0.13,"(-282.6584995059414, 122.80710706872624)",n.s.,-2.57,"(-0.03841500182443668, 0.06053841008316255)",n.s.
-8.18990799694456,149.9999999999996,12.4777583806005,757.0000000004726,13.067230116168256,6078.9698081259085,,0.014348613555390775,-0.0009294122079686717,16.173620450168652,HN001-d49.sortByCoord,mammary_cluster2239_hg38,-901.4781404061664,no,-1.04,"(-25.031036956485266, 118.95856122353376)",n.s.,-1.42,"(0.003589316357633595, 0.05539997409431477)",n.s.
-2.7235898410166697,149.0000000000029,19.314805277002584,757.0000000003274,-48.053061704304596,6078.973837015083,,0.0002668885595871308,-0.0007100992046266106,-31.658975560902768,HN001-d49.sortByCoord,mammary_hepato_cluster959_hg38,-756.781067093288,no,0.08,"(-213.50816338196972, 140.60735125881695)",n.s.,-1.78,"(-0.033402027437089185, 0.1264150994268023)",n.s.
-3.356619085120765,149.0000000000067,-0.4982258362425382,757.9999999999033,18.99696741838941,6078.999241095763,,0.008002750341356953,-0.000913544274568808,14.588631903114473,HN001-d49.sortByCoord,mammary_cluster2290_hg38,-861.0145249157653,no,-0.13,"(-45.70208459455415, 80.17115354374201)",n.s.,-4.16,"(0.016165086370466437, 0.06285893150311722)",Significantly weaker coverage drop
0.4801756708301629,149.00000000000026,2.4847476869901937,757.9999999968829,25.709673303343678,6078.239012427372,,-0.004280840993435087,-0.0004562534762135952,28.744818791770058,HN001-d49.sortByCoord,mammary_epithel_cluster2438_hg38,-793.1596621445226,no,0.66,"(-172.21678150366068, 158.56946515003577)",n.s.,-3.85,"(0.0045725096327799, 0.07562286046136754)",Significantly weaker coverage drop
0.13081191570031106,149.99999980806905,-5.987909010750013,757.9999999990998,-140.7015361817875,6078.00020072355,,0.012038822281541387,0.0017884898121638567,-146.43927800015828,OMD006-3m.sortByCoord,mammary_cluster2139_hg38,-734.4956230293193,no,-1.01,"(-282.6584995059414, 122.80710706872624)",n.s.,0.06,"(-0.03841500182443668, 0.06053841008316255)",n.s.
-2.4978002778093806,149.00000000000043,-0.5053315527114289,757.9999999998707,46.07234815776987,6078.987690296234,,0.003930169634958364,-0.001435489738647685,42.62114188279057,OMD006-3m.sortByCoord,mammary_cluster2239_hg38,-907.2607166957936,no,-0.15,"(-25.031036956485266, 118.95856122353376)",n.s.,-2.39,"(0.003589316357633595, 0.05539997409431477)",n.s.
-23.357673661077943,149.9999999998723,56.282945444822715,757.9999999443409,-86.02642103316542,6078.069529233028,,0.03814666078722002,-0.0004582088861715324,-56.146235048421076,OMD006-3m.sortByCoord,mammary_hepato_cluster959_hg38,-705.5710087188759,no,-0.34,"(-213.50816338196972, 140.60735125881695)",n.s.,-0.32,"(-0.033402027437089185, 0.1264150994268023)",n.s.
-4.327712477343096,149.0000000000004,-34.63901242318177,757.9999999989464,46.07244649599404,6078.000001728916,,0.026794064853680275,-0.0008464857700816714,6.055055594364302,OMD006-3m.sortByCoord,mammary_cluster2290_hg38,-869.4026448708411,no,-0.55,"(-45.70208459455415, 80.17115354374201)",n.s.,-1.68,"(0.016165086370466437, 0.06285893150311722)",n.s.
-11.472535908939454,149.000000000035,-5.758410786840909,757.9999999992344,-3.8063427625818633,6078.908722953454,,0.033997818484528146,0.0004581592276298588,-22.890538457389496,OMD006-3m.sortByCoord,mammary_epithel_cluster2438_hg38,-786.0137316566884,no,-0.3,"(-172.21678150366068, 158.56946515003577)",n.s.,-0.53,"(0.0045725096327799, 0.07562286046136754)",n.s.
5.802484661651919,149.00000000016138,-5.6485033750544025,757.0002087662232,-246.89326587653855,6078.999989652633,-746.9923590032887,0.0036435273702396095,0.004539723065047361,-245.60784407357056,HN006-6m.sortByCoord,mammary_cluster2139_hg38,,no,-2.52,"(-282.6584995059414, 122.80710706872624)",n.s.,-0.46,"(-0.03841500182443668, 0.06053841008316255)",n.s.
-5.014526317253859,149.00000000001702,-10.319629049526991,757.0000000013761,69.6872587125447,6078.0899457173655,-914.9620209684683,0.014290706755194909,-0.0018711743086875087,53.392692141863385,HN006-6m.sortByCoord,mammary_cluster2239_hg38,,no,0.22,"(-25.031036956485266, 118.95856122353376)",n.s.,-1.42,"(0.003589316357633595, 0.05539997409431477)",n.s.
-12.645811424565954,149.99979145587113,-16.354604203380312,757.9999999905382,29.96837091421282,6078.988847414206,-886.2095360735478,0.04027390077553224,-0.0010781249324188645,-1.1962115682372378,HN006-6m.sortByCoord,mammary_cluster2290_hg38,,no,-0.9,"(-45.70208459455415, 80.17115354374201)",n.s.,0.1,"(0.016165086370466437, 0.06285893150311722)",n.s.
8.159637329410577,149.00000000002706,3.670761267703049,757.0000000000013,-116.91955964684708,6078.038966255479,,-0.0161074396255618,0.0018562364143151489,-103.64348970145369,HN007-d8.sortByCoord,mammary_cluster2139_hg38,-758.9726404020415,no,-0.36,"(-282.6584995059414, 122.80710706872624)",n.s.,-1.69,"(-0.03841500182443668, 0.06053841008316255)",n.s.
0.5783040778184378,149.9999999470918,-4.807845207088878,757.9999999998068,33.08085675389826,6078.9997156883155,,-0.001178628147876958,-0.0010437090497943974,28.861298489178356,HN007-d8.sortByCoord,mammary_cluster2239_hg38,-903.4435476571845,no,-0.61,"(-25.031036956485266, 118.95856122353376)",n.s.,-2.87,"(0.003589316357633595, 0.05539997409431477)",Significantly weaker coverage drop
2.6616015994096487,149.99999999999974,16.817402243270713,757.9999999965436,-135.1419736355115,6078.97939079495,,-0.0070610900451121075,0.0016820090509620574,-114.94304571187917,HN007-d8.sortByCoord,mammary_hepato_cluster959_hg38,-762.9854967608478,no,-1.37,"(-213.50816338196972, 140.60735125881695)",n.s.,-2.07,"(-0.033402027437089185, 0.1264150994268023)",n.s.
-2.4899621208412848,149.00000000000085,-6.423735045067589,757.0000000001718,-9.097142197752943,6078.189348431838,,0.010649214492556977,0.00029925803552648003,-18.452042615093568,HN007-d8.sortByCoord,mammary_cluster2290_hg38,-870.6900655842877,no,-1.75,"(-45.70208459455415, 80.17115354374201)",n.s.,-3.81,"(0.016165086370466437, 0.06285893150311722)",Significantly weaker coverage drop
-0.8289489919486024,149.99999999998883,-18.036369479533718,757.0000000042122,93.97492069287705,6078.034124801146,,0.005541724059773862,-0.001578282844908236,74.71016258377433,HN007-d8.sortByCoord,mammary_epithel_cluster2438_hg38,-805.4406143137606,no,1.52,"(-172.21678150366068, 158.56946515003577)",n.s.,-3.0,"(0.0045725096327799, 0.07562286046136754)",n.s.
-6.048654148552399,149.00000017132686,-4.092528946023519,757.9999999997838,-79.51332778618062,6078.036074168177,,0.023567988960896152,0.001334799670048265,-90.55672232826687,HV08.sortByCoord,mammary_cluster2139_hg38,-721.8657001771331,yes,-0.16,"(-282.6584995059414, 122.80710706872624)",N/A,0.78,"(-0.03841500182443668, 0.06053841008316255)",N/A
-13.507576784278355,149.00046560471918,11.33010082664775,757.9999999926839,21.31041685659716,6078.999997408628,,0.028804293330411675,-0.0009699152514207473,17.08938447958429,HV08.sortByCoord,mammary_cluster2239_hg38,-910.6407672100792,yes,-1.0,"(-25.031036956485266, 118.95856122353376)",N/A,-0.06,"(0.003589316357633595, 0.05539997409431477)",N/A
-18.694102724388184,149.999999999979,4.626244886277415,757.9999999550956,-21.01880626783534,6078.000591759917,,0.04866390082865337,-0.00039528742518029963,-37.94830287440213,HV08.sortByCoord,mammary_hepato_cluster959_hg38,-759.0568146344293,yes,-0.03,"(-213.50816338196972, 140.60735125881695)",N/A,0.08,"(-0.033402027437089185, 0.1264150994268023)",N/A
-10.189421888093392,149.0000000000438,-22.891966015263748,757.9999999992244,49.803103778557386,6078.934692710112,,0.03606164287330678,-0.0003687984038769471,14.853033479568053,HV08.sortByCoord,mammary_cluster2290_hg38,-885.2622717614032,yes,-0.12,"(-45.70208459455415, 80.17115354374201)",N/A,-0.46,"(0.016165086370466437, 0.06285893150311722)",N/A
-19.1874448405066,149.00000000000048,20.220319245634325,757.9999999842585,-58.64820994843517,6078.028987243609,,0.04458105597078047,0.0012551873853522233,-60.38274360012728,HV08.sortByCoord,mammary_epithel_cluster2438_hg38,-812.0228263985314,yes,-1.0,"(-172.21678150366068, 158.56946515003577)",N/A,0.39,"(0.0045725096327799, 0.07562286046136754)",N/A
-4.392874182132397,149.0000000000046,-23.929873047104483,757.9999999983273,-102.56145174080288,6078.008784045452,,0.031088103970023224,0.0025927095378214878,-131.68360338628307,OMD004-BL.sortByCoord,mammary_cluster2139_hg38,-736.251406080895,no,-0.79,"(-282.6584995059414, 122.80710706872624)",n.s.,1.25,"(-0.03841500182443668, 0.06053841008316255)",n.s.
-1.7261411056241924,149.0000000000012,5.856025284579501,757.9999999999607,64.42278270386579,6078.993237902181,,-0.00268823064875917,-0.002037168653341923,68.26438530986627,OMD004-BL.sortByCoord,mammary_cluster2239_hg38,-902.4305134794116,no,0.72,"(-25.031036956485266, 118.95856122353376)",n.s.,-3.01,"(0.003589316357633595, 0.05539997409431477)",Significantly weaker coverage drop
-7.651689177919153,149.99999999999997,19.622494140533167,757.9999999789245,-2.3317601388238702,6078.568304413863,,0.010176088242060595,-0.001741172263601606,8.624102739148983,OMD004-BL.sortByCoord,mammary_hepato_cluster959_hg38,-728.5413007793344,no,0.78,"(-213.50816338196972, 140.60735125881695)",n.s.,-1.4,"(-0.033402027437089185, 0.1264150994268023)",n.s.
-7.318258479660424,149.0000000000026,-14.637415515041333,757.9999999772654,115.78952993562395,6078.985111154952,,0.01969932924125066,-0.002434461954641119,92.42056408893828,OMD004-BL.sortByCoord,mammary_cluster2290_hg38,-840.4590195336058,no,3.68,"(-45.70208459455415, 80.17115354374201)",Significantly weaker coverage drop,-2.61,"(0.016165086370466437, 0.06285893150311722)",n.s.
-4.195101628599415,149.99999999999912,3.926329190796359,757.9999999969917,10.65451029647927,6078.967587652403,,0.008391673965905575,5.516450134893258e-05,9.753293974960721,OMD004-BL.sortByCoord,mammary_epithel_cluster2438_hg38,-793.6429442477901,no,0.31,"(-172.21678150366068, 158.56946515003577)",n.s.,-2.75,"(0.0045725096327799, 0.07562286046136754)",n.s.
5.747732096902492,149.00000001071209,21.29276121684917,757.0000000115037,40.44775038354938,6078.889923085094,,-0.0292652144953496,-0.001821274976566257,68.5451675695257,OMD006-BL.sortByCoord,mammary_cluster2139_hg38,-726.9647192938081,no,2.26,"(-282.6584995059414, 122.80710706872624)",n.s.,-2.51,"(-0.03841500182443668, 0.06053841008316255)",n.s.
-4.650050757435552,149.99999999999986,4.495573602756647,757.0000000010265,75.95884173038739,6078.991780303842,,0.0050132546549762225,-0.0021380368381272398,75.03440523817636,OMD006-BL.sortByCoord,mammary_cluster2239_hg38,-907.9418205522674,no,0.94,"(-25.031036956485266, 118.95856122353376)",n.s.,-2.29,"(0.003589316357633595, 0.05539997409431477)",n.s.
-9.120598677332426,149.99999999970262,52.867162743059225,757.9999999999139,-113.64852886995622,6078.9999994505615,,0.003891147962921596,0.0005947261823777429,-70.7186696022866,OMD006-BL.sortByCoord,mammary_hepato_cluster959_hg38,-738.8822220791492,no,-0.6,"(-213.50816338196972, 140.60735125881695)",n.s.,-1.64,"(-0.033402027437089185, 0.1264150994268023)",n.s.
2.835971260119167,149.00000234955556,-21.276163064000663,757.9999999999313,89.47030453023753,6078.966699410045,,-0.002267013199386349,-0.0024883926716600434,71.18192116361318,OMD006-BL.sortByCoord,mammary_cluster2290_hg38,-879.6206366167348,no,2.64,"(-45.70208459455415, 80.17115354374201)",n.s.,-5.51,"(0.016165086370466437, 0.06285893150311722)",Significantly weaker coverage drop
1.0472305103588269,149.00000000262511,2.4351179095273565,757.999999999828,-16.296149883168287,6078.193373284483,,-0.0030159498596620603,0.00038827615559400183,-12.608814793877555,OMD006-BL.sortByCoord,mammary_epithel_cluster2438_hg38,-780.2784579532517,no,-0.11,"(-172.21678150366068, 158.56946515003577)",n.s.,-3.74,"(0.0045725096327799, 0.07562286046136754)",Significantly weaker coverage drop
8.319371384219645,149.00000000002487,-5.867177828765709,757.0000000000329,30.400236418628047,6078.035262466799,,-0.0211781700605243,-0.0013051008444018913,34.073610987476435,OMD005-BL.sortByCoord,mammary_cluster2139_hg38,-746.435396845632,no,1.73,"(-282.6584995059414, 122.80710706872624)",n.s.,-2.01,"(-0.03841500182443668, 0.06053841008316255)",n.s.
0.287873368939302,149.99999999999991,6.708923501344527,757.0000000000073,18.003856751496222,6078.986528585337,,-0.005482793546308084,-0.0010864434031468218,25.087972758172068,OMD005-BL.sortByCoord,mammary_cluster2239_hg38,-906.6974716875177,no,-0.74,"(-25.031036956485266, 118.95856122353376)",n.s.,-3.27,"(0.003589316357633595, 0.05539997409431477)",Significantly weaker coverage drop
-3.6279187588395603,149.00000000000196,19.587182934756378,757.9999999999861,-39.3922532440228,6078.077800986641,,0.0019902733954016046,-0.0011884215944362169,-23.780101215662047,OMD005-BL.sortByCoord,mammary_hepato_cluster959_hg38,-787.3105263674852,no,0.22,"(-213.50816338196972, 140.60735125881695)",n.s.,-1.72,"(-0.033402027437089185, 0.1264150994268023)",n.s.
-3.9924744333726365,149.00000000000063,-7.0988433231762125,757.9999999993163,42.08672667686386,6078.99261585715,,0.01166389716144972,-0.0012690478928263206,30.25569281830013,OMD005-BL.sortByCoord,mammary_cluster2290_hg38,-889.8809393770575,no,0.64,"(-45.70208459455415, 80.17115354374201)",n.s.,-3.68,"(0.016165086370466437, 0.06285893150311722)",Significantly weaker coverage drop
-2.446410894599535,149.00000000000054,10.224798654723472,757.9999999990723,22.21677221200227,6078.121860645787,,-0.00028944010072300195,-0.000582709631486905,29.680179236947406,OMD005-BL.sortByCoord,mammary_epithel_cluster2438_hg38,-785.0129751406461,no,0.68,"(-172.21678150366068, 158.56946515003577)",n.s.,-3.5,"(0.0045725096327799, 0.07562286046136754)",Significantly weaker coverage drop
-0.05327990774573739,149.9999999999825,-23.256995611673894,757.9999999999727,-257.5417196020316,6078.000009694447,-747.0851812168457,0.029286364395623418,0.0055096996136288,-280.7927510396081,OMD004-6m.sortByCoord,mammary_cluster2139_hg38,,no,-3.05,"(-282.6584995059414, 122.80710706872624)",n.s.,1.14,"(-0.03841500182443668, 0.06053841008316255)",n.s.
-10.445601930593718,149.00000000000026,5.9780506266022755,757.0000148708772,73.76423492481698,6078.9999996056795,-877.3993132204918,0.01997640186478842,-0.002292499097955088,67.62807689603672,OMD004-6m.sortByCoord,mammary_cluster2239_hg38,,no,0.7,"(-25.031036956485266, 118.95856122353376)",n.s.,-0.89,"(0.003589316357633595, 0.05539997409431477)",n.s.
-15.120687197543061,149.00000000003513,-22.71728965751232,757.9999999896745,39.09422793721664,6078.938991471079,-857.8856726999312,0.04987579318688625,-0.0012471110317455025,-1.3748446059778456,OMD004-6m.sortByCoord,mammary_cluster2290_hg38,,no,-0.91,"(-45.70208459455415, 80.17115354374201)",n.s.,1.37,"(0.016165086370466437, 0.06285893150311722)",n.s.
9.742054634596212,149.00001021694356,-18.707750947313254,757.0000000001406,31.087523384541768,6078.013586692002,,-0.018265433553770503,-0.0011524663215423388,23.447221487482988,HN006-D43.sortByCoord,mammary_cluster2139_hg38,-723.1786260053475,no,1.57,"(-282.6584995059414, 122.80710706872624)",n.s.,-1.83,"(-0.03841500182443668, 0.06053841008316255)",n.s.
-9.287289261555637,149.00000000001654,0.5119364648189331,757.0044766165622,50.264780489215724,6078.999703663992,,0.021297909815431962,-0.001232975425747885,39.97827735007749,HN006-D43.sortByCoord,mammary_cluster2239_hg38,-858.5798355521373,no,-0.23,"(-25.031036956485266, 118.95856122353376)",n.s.,-0.77,"(0.003589316357633595, 0.05539997409431477)",n.s.
1.5743168386382649,149.0000000000099,-13.87095398610736,757.0038279587593,-8.861815750534289,6078.219443241971,,0.003676480756446432,-0.0009066031193471557,-21.02932010730102,HN006-D43.sortByCoord,mammary_hepato_cluster959_hg38,-711.0357311278252,no,0.27,"(-213.50816338196972, 140.60735125881695)",n.s.,-1.65,"(-0.033402027437089185, 0.1264150994268023)",n.s.
-6.626955374352174,149.00000000000014,-2.5732523121971465,757.9999999873413,-28.703904445052718,6078.016918676663,,0.02098180368587152,0.0004727729244439903,-38.93893734723896,HN006-D43.sortByCoord,mammary_cluster2290_hg38,-805.6697909961767,no,-2.75,"(-45.70208459455415, 80.17115354374201)",n.s.,-2.45,"(0.016165086370466437, 0.06285893150311722)",n.s.
-2.8099292206380464,149.9999999994853,-11.150285554215719,757.0000000107458,115.7766925271655,6078.999999153195,,0.005751583552824619,-0.0025448803245477986,101.14636025930989,HN006-D43.sortByCoord,mammary_epithel_cluster2438_hg38,-766.4292156363289,no,2.01,"(-172.21678150366068, 158.56946515003577)",n.s.,-2.98,"(0.0045725096327799, 0.07562286046136754)",n.s.
-10.05586311163176,149.0000000002256,-40.40733182326003,757.9999999785147,-246.98289973181087,6078.006985620958,-719.8020148870695,0.06440219200956149,0.005473045946760085,-299.13015883213205,OMD006-6m.sortByCoord,mammary_cluster2139_hg38,,no,-3.33,"(-282.6584995059414, 122.80710706872624)",Significantly stronger coverage drop,3.32,"(-0.03841500182443668, 0.06053841008316255)",Significantly stronger coverage drop
-22.423028419900984,149.9999996667541,8.735096038504842,757.0000000553833,49.12578999634052,6078.012155922091,-872.0090977286362,0.051808728655069185,-0.0013479288581796742,31.95361127815444,OMD006-6m.sortByCoord,mammary_cluster2239_hg38,,no,-0.5,"(-25.031036956485266, 118.95856122353376)",n.s.,2.09,"(0.003589316357633595, 0.05539997409431477)",n.s.
